iter,cost
0,5.314915605124889
1,5.314915605124889
2,5.314915605124889
3,5.248990286567082
4,5.691751394564797
5,6.080911636818485
6,6.080911636818485
7,6.080911636818485
8,6.080911636818485
9,6.178634153970653
10,5.877231668750532
11,5.346712803719251
12,5.346712803719251
13,5.337076135826577
14,5.337076135826577
15,5.337076135826577
16,5.337076135826577
17,5.337076135826577
18,5.428569691741773
19,6.1812260121179605
20,5.428569691741773
21,5.682661008170588
22,5.682661008170588
23,6.186513654445829
24,6.01650469199146
25,6.01650469199146
26,5.839221187899383
27,5.429901199638483
28,5.436517463140603
29,5.5106721557801
30,5.5106721557801
31,5.5106721557801
32,5.5106721557801
33,5.5106721557801
34,5.696372700933807
35,5.696372700933807
36,5.696372700933807
37,6.068494863753672
38,5.992818331407222
39,5.877031128890243
40,5.887413535325737
41,6.0011783273832755
42,6.0011783273832755
43,5.8656190864424556
44,5.8656190864424556
45,5.727776036755666
46,5.727776036755666
47,5.727776036755666
48,5.248990286567082
49,5.248990286567082
50,5.248990286567082
51,5.643984452647105
52,5.799027487136307
53,5.799027487136307
54,6.139464276947221
55,6.206236687809074
56,5.67060884814418
57,5.374313881762674
58,5.936916735879519
59,5.936916735879519
60,5.936916735879519
61,5.374325715073359
62,5.374325715073359
63,5.638338005763665
64,5.636658147962047
65,6.141789484219219
66,6.186686021310303
67,6.215412405012049
68,6.215412405012049
69,6.215412405012049
70,6.617313743597537
71,6.667303743636537
72,6.036300513827152
73,6.164289697150975
74,6.164289697150975
75,6.164289697150975
76,6.617904592597869
77,7.440051528471985
78,6.368392354112107
79,7.364947804387283
80,7.364947804387283
81,7.364947804387283
82,7.131433892127017
83,7.131433892127017
84,7.131433892000175
85,7.131433892000175
86,7.131433892000175
87,7.131433892000175
88,7.766963040804091
89,7.766963040804091
90,7.766963040804091
91,7.766963040804091
92,7.766963040804091
93,5.248990286567082
94,5.248990286567082
95,5.248990286567082
96,5.248990286567082
97,5.248990286567082
98,5.248990286567082
99,5.691751394564797
100,5.8310177580057925
101,5.7958618512743065
102,5.7958618512743065
103,5.39680329160516
104,5.678461635685652
105,6.217863949492991
106,6.187695643635677
107,5.633346127973207
108,5.633346127973207
109,5.615876778953272
110,5.4942510820091615
111,6.067761635560582
112,5.900436241083602
113,6.461096544528741
114,5.794425582455044
115,5.794425582455044
116,5.761212695303037
117,5.761212695303037
118,5.720807590075408
119,5.700285289834299
120,5.700285289834299
121,5.700285289834299
122,5.66922558622895
123,6.036574669906903
124,6.079015587715595
125,6.028281560717609
126,6.028281560717609
127,6.071925975505458
128,5.435275886403581
129,5.435275886403581
130,5.374845724333056
131,5.347598438069564
132,5.774568177460497
133,5.613832947893813
134,5.490839074919387
135,5.440132704614536
136,5.4867402712212865
137,5.4867402712212865
138,5.248990286567082
139,5.643984452647105
140,5.643984452647105
141,6.080911636818485
142,5.691751394564797
143,5.248990286567082
144,5.643984452647105
145,5.643984452647105
146,5.546859630278974
147,5.60162755164872
148,5.60162755164872
149,5.60162755164872
150,5.974109139473798
151,5.974109139473798
152,5.974109139473798
153,5.974109139473798
154,5.974109139473798
155,5.974109139473798
156,5.909864948791452
157,5.909864948791452
158,5.909864948791452
159,5.909864948791452
160,5.909864948791452
161,5.428192455030187
162,5.428192455030187
163,5.428192455030187
164,5.428192455030187
165,5.575772423082893
166,5.575772423082893
167,5.4973882844279025
168,5.494297784631648
169,5.405939449358068
170,5.405939449358068
171,5.405939449358068
172,5.405939449358068
173,5.494297784631648
174,5.494297784631648
175,5.405937669293566
176,6.088169733309086
177,6.081365154400162
178,6.081365154400162
179,6.081365154400162
180,6.792237091411992
181,6.792237091411992
182,6.755728664632184
183,5.248990286567082
184,6.001646606943271
185,6.080915349127229
186,5.691751394564797
187,5.691751394564797
188,6.08092815968018
189,6.08092815968018
190,6.08092815968018
191,5.759849447970359
192,5.759849447970359
193,5.759849447970359
194,5.759849447970359
195,5.759849447970359
196,5.841114813927099
197,5.841114813927099
198,5.824966798297736
199,5.695584274848166
200,5.668008089140619
201,5.668008089140619
202,5.217465288831629
203,5.614317603657674
204,5.614317603657674
205,5.614317603657674
206,5.996712470355996
207,5.996712470355996
208,5.860702593654126
209,5.860702593654126
210,5.860702593654126
211,5.860702593654126
212,6.300310402750837
213,6.300310402750837
214,6.300310402750837
215,6.300310402750837
216,6.300310402750837
217,6.300310402750837
218,5.860723537404101
219,5.860723537404101
220,5.853286827895282
221,5.78470062775273
222,5.78470062775273
223,6.10160589816369
224,5.7360313672678345
225,5.745331302815851
226,5.7080294204719255
227,5.781076011333603
228,5.781076011333603
229,5.783166194582768
230,5.783166194582768
231,5.783166194582768
232,5.783166194582768
233,5.87126788723827
234,6.583527579925515
235,6.583527579925515
236,6.5985937440099125
237,6.510823023386316
238,6.510823023386316
239,5.677885341713575
240,6.21655824825589
241,6.208975730161187
242,5.936583431846212
243,5.936583431846212
244,5.99262312425127
245,5.99262312425127
246,6.074249067282743
247,5.217465288831629
248,5.217465288831629
249,5.1924423901667955
250,7.498763724258915
