iter,cost
0,4.4955099732225055
1,4.8071135534198035
2,4.874556343926048
3,4.806872689401276
4,4.806872689401276
5,5.037637654665523
6,4.896036953049871
7,5.020531588999321
8,5.020531588999321
9,5.264452781203717
10,5.264452781203717
11,5.264452781203717
12,4.82859389227997
13,4.82859389227997
14,4.82859389227997
15,4.824813166654881
16,4.824813166654881
17,4.813067831555392
18,5.23339758616351
19,4.989476393959114
20,4.386205352170674
21,4.565108614872464
22,4.729440367312245
23,4.729440367312245
24,6.51781219934624
25,6.51781219934624
26,6.517813114656434
27,4.78514747345918
28,4.78514747345918
29,4.54124002675906
30,3.994388695157652
31,3.994388695157652
32,3.994388695157652
33,3.994388695157652
34,3.994388695157652
35,4.0138073607909455
36,4.114306056843608
37,3.9796602713846516
38,3.9796602713846516
39,3.9796602713846516
40,3.7836702509913676
41,4.280256740950888
42,4.280256740950888
43,4.280256740950888
44,4.419593686239918
45,4.3436148716859115
46,4.387472926844823
47,4.541166315398026
48,4.541166315398026
49,4.541192638406182
50,4.541192638406182
51,4.6239058770444785
52,4.6239058770444785
53,4.6239058770444785
54,4.845102059789701
55,4.845096356806895
56,4.845096356806895
57,4.907124454732964
58,4.907124282992891
59,5.039898427806572
60,4.658985187790184
61,4.658985187790184
62,4.141402288385708
63,4.008034636927545
64,4.015367204749509
65,4.015367204749509
66,4.186230377098481
67,4.188397564869517
68,4.89141848387567
69,4.764391201865033
70,4.830967690624375
71,4.8165100659982585
72,4.878333736754069
73,4.990689335532648
74,5.291908151385564
75,5.291908151385564
76,4.990682915786344
77,4.990682915786344
78,4.883485187564331
79,4.883485187564331
80,4.802684125359315
81,4.84922988775716
82,4.983680758383297
83,4.278961299801932
84,4.278961299801932
85,3.7836702509913676
86,3.7836702509913676
87,3.9796602713846516
88,4.114306056843608
89,4.128231426357849
90,4.128231426357849
91,4.207490724865655
92,4.207490724865655
93,4.207490724865655
94,4.207490724865655
95,4.207490724865655
96,4.190468779336496
97,4.325409897740416
98,4.325409897740416
99,4.325409897740416
100,4.325409897740416
101,4.325409897740416
102,4.500119351024509
103,4.500119351024509
104,4.499404781359569
105,4.611921879668467
106,4.61191888110321
107,4.611921600577628
108,4.611918726009256
109,4.217309049311728
110,4.217309049311728
111,4.61191888110321
112,4.553239096328247
113,4.553225654764383
114,4.560564557718278
115,4.452728090601294
116,4.426961727423029
117,4.452728090601294
118,4.445756590420355
119,4.680422430631919
120,4.680422430631919
121,4.343985160354718
122,4.343985160354718
123,4.233534192419704
124,4.246505218033326
125,4.112735350385559
126,4.112735350385559
127,4.14187525260637
128,4.14187525260637
129,4.107615076848656
130,3.7836702509913676
131,3.7836702509913676
132,3.7836702509913676
133,3.7836702509913676
134,3.9796602713846516
135,4.114306056843608
136,4.117217889555542
137,4.117217889555542
138,4.846972998216773
139,4.716328839656769
140,4.716328839656769
141,4.712399092496833
142,3.911512036852497
143,3.911512036852497
144,4.712398887066809
145,4.712399072284624
146,4.843003896385728
147,4.274178607420128
148,4.274178607420128
149,3.929814978806963
150,4.274178607420128
151,4.217670643035408
152,4.238772938929909
153,4.238772938929909
154,4.15825912581305
155,4.15825912581305
156,4.15825912581305
157,4.319323024568915
158,4.319323024568915
159,4.319323024568915
160,4.319323024568915
161,4.436965724888285
162,4.436965724888285
163,4.861410632223059
164,4.861410632223059
165,5.4387956535063635
166,5.4387956535063635
167,5.4387956535063635
168,5.377725650645922
169,4.964883022166423
170,4.964883022166423
171,5.43553212227809
172,5.43553212227809
173,5.43553212227809
174,4.964883022166423
175,3.7836702509913676
176,3.7836702509913676
177,3.7836702509913676
178,3.7836702509913676
179,4.0363585769817485
180,4.0363585769817485
181,4.3703815941304445
182,4.3703815941304445
183,4.370381070890497
184,4.370381070890497
185,4.359348755447051
186,4.3394569828176195
187,4.443079467363888
188,4.658552727248526
189,4.836644634515738
190,4.836644634515738
191,4.730847769121512
192,4.730847769121512
193,6.207140505781672
194,6.188972700950236
195,6.384963971012221
196,6.384963971012221
197,6.188972696529525
198,6.188972696529525
199,6.188972696529525
200,6.18897268756597
201,6.18897268756597
202,6.274368719158706
203,4.623259652745913
204,4.512412009716261
205,4.512412009716261
206,4.512412009716261
207,4.512412009716261
208,4.512412009716261
209,4.512412009716261
210,4.512412009716261
211,4.512412009716261
212,4.512412009716261
213,4.512412009716261
214,4.512412009716261
215,4.512412009716261
216,5.152837458645084
217,5.152837458645084
218,7.252102140596135
219,7.252102140596135
220,3.7836702509913676
221,4.001345635454615
222,3.6554892803578296
223,3.6554954788215017
224,3.0758793898576897
225,3.0758793898576897
226,3.6554954788215017
227,3.6554954788215017
228,3.6554954788215017
229,3.6456422249449614
230,3.6456422249449614
231,4.198450361866008
232,4.198450361866008
233,3.6456422249449614
234,4.1984611431190935
235,4.1984611431190935
236,4.1984611431190935
237,4.1984611431190935
238,4.1984611431190935
239,3.9816525316009033
240,3.9816525316009033
241,3.64564236851367
242,3.619124139066503
243,3.619124139066503
244,3.9286027477468504
245,4.145413924534647
246,4.145413924534647
247,4.145413924534647
248,3.619124090098949
249,3.619124090098949
250,3.619124090098949
251,3.619124090098949
252,3.619124090098949
253,3.619124090098949
254,3.619124090098949
255,3.619124090098949
256,3.619124090098949
257,3.751987313622877
258,3.6441822127723067
259,3.7321586251762806
260,4.082495269031574
261,4.082495269031574
262,4.198934196264593
263,4.198934196264593
264,4.3330864014363755
265,3.9156640812850707
266,3.9156640812850707
267,3.9156640812850707
268,3.970273534439077
269,3.0758793898576897
270,3.0758793898576897
271,4.0377701976857905
272,5.216472288094874
273,6.141938427898612
274,5.21649176009924
275,5.579277200270889
276,5.579277200270889
277,5.485403017458321
278,5.485403017458321
279,5.65493214803328
280,5.65493214803328
281,5.504770517318706
282,5.457509434789979
283,5.457509434789979
284,5.457509434789979
285,5.457509434789979
286,5.457509434789979
287,5.457509434789979
288,5.5164678328051355
289,5.5164678328051355
290,5.473811197962826
291,5.117497039894277
292,5.117497039894277
293,5.117497039894277
294,5.820640327450727
295,5.820640327450727
296,5.820640327450727
297,5.846761992552809
298,6.333894734842318
299,5.503784593842816
300,5.503784593842816
