iter,cost
0,5.301221870027398
1,5.301221870027398
2,5.098238674444961
3,5.098238674444961
4,5.098238674444961
5,5.470118330319915
6,5.470118330319915
7,5.470118330319915
8,6.270964865720666
9,6.270964865720666
10,5.554660281686543
11,5.573183526908422
12,5.517901944133246
13,5.517901944133246
14,5.118229427288398
15,5.087406222572344
16,5.087406222572344
17,5.087406222572344
18,5.087406222572344
19,5.130990396257342
20,5.130990396257342
21,5.036347012116154
22,4.845131974280366
23,4.758563322450143
24,5.355527223666764
25,5.355527223666764
26,5.411488288447068
27,5.411488288447068
28,5.415960946888108
29,5.415960946888108
30,5.415960946888108
31,5.24875844611784
32,5.24875844611784
33,5.4174948141259485
34,5.26888018645132
35,5.26888018645132
36,5.27294424041156
37,5.216984231766784
38,5.472648042042774
39,5.410815387764056
40,5.4319819258166975
41,5.532623535389366
42,5.532623535389366
43,5.3189523756850665
44,5.351556418465062
45,5.470530357488274
46,5.441422415924693
47,5.208953886024779
48,5.208953886024779
49,5.940109005438808
50,5.64586626934639
51,5.64586626934639
52,5.550035553739858
53,5.550035553739858
54,5.580182379152021
55,5.207945943882557
56,5.207945943882557
57,5.580184404315053
58,5.645338336034039
59,5.684385053652273
60,5.684385053652273
61,5.684385053652273
62,5.531410421604041
63,5.551300310263471
64,5.551300310263471
65,5.5028740921859285
66,5.458863829889747
67,5.377524346012439
68,4.758563322450143
69,4.758563322450143
70,4.770656235718755
71,4.909239357896666
72,4.909239357896666
73,4.909239357896666
74,4.964663628911725
75,4.964663628911725
76,4.964663628911725
77,4.975515242756478
78,4.975515242756478
79,4.937174865801444
80,4.937174865801444
81,4.937174865801444
82,4.937174865801444
83,5.128478073097558
84,5.128478073097558
85,5.128478073097558
86,5.386010924038631
87,5.353493710309356
88,4.975481758056693
89,4.975481758056693
90,5.023956481183773
91,5.661989568867501
92,5.567688534934293
93,5.567688534934293
94,5.567688534934293
95,5.567688534934293
96,5.567688534934293
97,4.929655447250564
98,4.929655447250564
99,4.929655447250564
100,4.929655447250564
101,7.015009251888035
102,7.015009251888035
103,6.179000200017491
104,6.179000200017491
105,6.179000200017491
106,6.463798039082862
107,6.463798039082862
108,6.463798039082862
109,6.463798039082862
110,6.463798039082862
111,8.2553816583816
112,6.344720226688141
113,4.758563322450143
114,4.758563322450143
115,4.758563322450143
116,4.758563322450143
117,4.880894622547287
118,4.880894622547287
119,4.880894622547287
120,5.119379468361908
121,5.119379468361908
122,5.119379468361908
123,4.880894622547287
124,4.880894622547287
125,5.11930693679321
126,5.345316311840087
127,5.345316311840087
128,4.942525415240608
129,5.008900312543901
130,4.9888075958715765
131,4.9888075958715765
132,4.9888075958715765
133,4.9888075958715765
134,4.980151336229709
135,5.181973792442534
136,5.181973792442534
137,5.45827677937344
138,5.45827677937344
139,5.607010944770721
140,5.607010944770721
141,6.1473687671352515
142,7.3314295506149465
143,6.248564647506631
144,6.248564647506631
145,6.248564647506631
146,5.80922458955657
147,5.712338260710439
148,6.033892650890347
149,5.674771280637516
150,5.674771280637516
151,5.674771280637516
152,5.674771280637516
153,5.831556977759413
154,5.831556977759413
155,5.831556977759413
156,5.831556977759413
157,5.7182187804772795
158,4.758563322450143
159,5.355527223666764
160,5.355527223666764
161,5.355527223666764
162,5.251840499485165
163,5.251840499485165
164,5.251840499485165
165,5.251840499485165
166,4.706729532329649
167,4.706729532329649
168,4.706729532329649
169,4.706729532329649
170,5.251840499485165
171,5.251840499485165
172,5.251840499485165
173,5.251840499485165
174,5.246642990352956
175,5.246642990352956
176,5.302595713487034
177,9.27593213791174
178,9.406242926980273
179,9.406242926980273
180,9.488049847704342
181,9.488049847704342
182,9.488049847704342
183,9.526987327309186
184,9.526987327309186
185,9.526987327309186
186,9.527773351956572
187,9.527773351956572
188,9.457402266618649
189,6.930177404509173
190,6.930177404509173
191,6.930177404509173
192,7.692959108420794
193,7.692959108420794
194,7.692959108420794
195,7.692959108420794
196,7.692959105703824
197,7.7279492027560845
198,7.777259832224124
199,7.777259832224124
200,7.742258784079764
201,6.961901396388587
202,7.742253171577033
203,7.837361471909283
204,7.837361471909283
205,7.837361471909283
206,7.837361471909283
207,7.837361471909283
208,7.837361471909283
209,7.837361471909283
210,7.845115472082613
211,4.706729532329649
212,4.706729532329649
213,4.706729532329649
214,4.706729532329649
215,4.945214378144271
216,4.945214378144271
217,4.945214378144271
218,5.075006421251022
219,5.151473359290133
220,4.93691676687153
221,4.93691676687153
222,4.93691676687153
223,4.93691676687153
224,4.93691676687153
225,7.186234829269941
226,6.385208778050334
227,6.385208778050334
228,6.385208778050334
229,7.410742220379637
230,7.410742220379637
231,6.920574917022469
232,6.657745956343334
233,6.657745956343334
234,6.663807253394705
235,6.663807253394705
236,6.663807253394705
237,7.699237434731632
238,7.699237434731632
239,7.699237434731632
240,7.699237434731632
241,7.699237434731632
242,7.699237434731632
243,5.422304903529405
244,4.8711667830341785
245,7.327351713715142
246,6.571945953408079
247,6.571945953408079
248,6.571945953408079
249,6.571945953408079
250,7.327351713715142
251,7.435282005582215
252,7.1788180324930995
253,4.625185045575455
254,4.675595244556553
255,4.675595244556553
256,4.785674517469859
257,4.785674517469859
258,4.468173343176075
259,4.468173343176075
260,4.468173343176075
261,4.468173343176075
262,4.468173343176075
263,4.5429372899955665
264,4.5429372899955665
265,4.5429372899955665
266,4.5429372899955665
267,4.866240630250511
268,4.846643242742367
269,4.846643242742367
270,4.846643242742367
271,4.523342515164579
272,4.523342515164579
273,4.523342515164579
274,4.701366721702839
275,4.737417117074565
276,4.737417117074565
277,4.737417117074565
278,5.274792470627604
279,4.73741708454187
280,4.835668480927868
281,5.235604249051169
282,5.235604249051169
283,5.235604249051169
284,5.235604249051169
285,5.191335549408853
286,5.100380889711888
287,5.222849702412143
288,5.31214413815461
289,5.31214413815461
290,5.31214413815461
291,5.31214413815461
292,5.31807944481915
293,5.31807944481915
294,5.31807944481915
295,4.764918909558299
296,4.80857109015188
297,4.80857109015188
298,4.80857109015188
299,4.825394765765331
300,5.050260715707479
301,4.990940288264815
302,4.990940288264815
303,4.468173343176075
304,4.5134417957101265
305,4.5134417957101265
306,4.5134417957101265
307,4.690946953514033
308,4.690946953514033
309,4.641996620646748
310,4.775257968783036
311,5.261157960439783
312,5.261157960439783
313,4.775264590122123
314,5.261157960439783
315,5.261157960439783
316,5.279178791171687
317,4.8187178055309285
318,5.279178791171687
319,5.3522116210656066
320,5.352211648982357
321,5.352211648982357
322,5.352211648982357
323,4.818717575673812
324,4.847155699789745
325,4.847155699789745
326,5.304152901150337
327,5.5672247751769355
328,5.380646201190703
329,5.377173575056938
330,5.392585138725845
331,5.392585138725845
332,5.396057851882622
333,5.396057851882622
334,5.396057851882622
335,5.392585138725845
336,5.396057851882622
337,5.5135274480534555
338,5.5135274480534555
339,5.5135274480534555
340,5.479979897378905
341,5.479979897378905
342,5.489531900330725
343,5.311807305866982
344,5.311807305866982
345,5.248719441205081
346,5.311807510459341
347,5.439092877441411
348,4.468173343176075
349,4.468173343176075
350,4.508304793723921
351,4.579998066679651
352,4.604068497457344
