iter,cost
0,5.7903986076505465
1,5.7903986076505465
2,5.7903986076505465
3,5.226582812618279
4,5.226582812618279
5,5.225882501334992
6,5.230743887816061
7,5.388038704159696
8,5.388038704159696
9,5.500264531640243
10,5.563287034378832
11,6.059225603084531
12,6.163091771556791
13,6.028685470145536
14,5.86744033602756
15,5.663274454814395
16,5.174792944676134
17,5.174792944676134
18,5.174792944676134
19,5.174792944676134
20,5.300571976685033
21,5.291638533248416
22,5.999538859126714
23,5.725695354769242
24,5.842602155390982
25,5.772279867795405
26,5.124831015938455
27,5.150027612957301
28,5.818275930994859
29,5.265172388778958
30,5.265172388778958
31,5.817091083582161
32,5.486186756326174
33,5.486186756326174
34,5.486186756326174
35,5.486186756326174
36,5.486186756326174
37,5.486186756326174
38,5.627271737412266
39,5.627271737412266
40,5.892273369490248
41,6.286448638970427
42,6.286448638970427
43,5.906451222712616
44,5.051214218581082
45,5.051214218581082
46,5.026584648501841
47,5.026584648501841
48,5.026584648501841
49,5.1427671957488545
50,5.180281880579549
51,5.180281880579549
52,5.083573513065838
53,5.305523827120484
54,5.305523827120484
55,5.305523827120484
56,5.068257113071768
57,5.068257113071768
58,4.82704000689489
59,4.82704000689489
60,4.82704000689489
61,4.824127992690888
62,5.075727068173098
63,5.033710419149896
64,5.173390583865389
65,5.173390583865389
66,5.008692590489137
67,4.9475945287503
68,4.9475945287503
69,5.358925795021229
70,5.318637826634975
71,5.318637826634975
72,5.318637826634975
73,5.318637826634975
74,5.525110097950492
75,5.525110097950492
76,5.842227916908861
77,5.867641101330058
78,5.459639994128712
79,5.410542154614941
80,5.410542154614941
81,5.410542154614941
82,5.410542154614941
83,5.25197213352872
84,5.4514785692309475
85,5.251410001422455
86,5.251410001422455
87,5.237247424064604
88,5.136236750313257
89,5.136236750313257
90,5.136236750313257
91,4.702369366843003
92,5.189887279521246
93,4.702369366843003
94,4.702369366843003
95,4.702369366843003
96,4.702369366843003
97,4.702369366843003
98,4.730432625507524
99,4.730432625507524
100,4.730432625507524
101,4.730432625507524
102,4.730432625507524
103,4.730432625507524
104,4.730432625507524
105,4.730432625507524
106,4.730432625507524
107,4.745561814393204
108,4.745561814393204
109,4.745561814393204
110,4.745561814393204
111,5.091137178970296
112,4.745648057689665
113,4.768904624109873
114,4.799683710583798
115,4.85958738783917
116,4.85958738783917
117,4.85958738783917
118,4.85958738783917
119,5.425843557284191
120,5.425843557284191
121,5.381641002048307
122,5.405961746626064
123,5.380447711957549
124,5.380447711957549
125,5.332189175576583
126,5.229339582210829
127,5.690999357447282
128,5.690999357447282
129,5.5168453923082
130,5.10228475395858
131,5.211587646049322
132,4.926207625796222
133,4.926207625796222
134,5.0114373940090085
135,4.991899363422725
136,4.702369366843003
137,4.702369366843003
138,4.702369366843003
139,4.702369366843003
140,5.206587984044642
141,5.206587984044642
142,4.702378951591612
143,4.702378951591612
144,4.702378951591612
145,5.206588727526667
146,5.352064581045463
147,5.352064581045463
148,5.247493575284218
149,5.156728959445638
150,5.264594696347257
151,5.236043998930462
152,5.236043998930462
153,5.326802351321366
154,5.44591168025719
155,5.326802794780727
156,5.2360384443389725
157,5.197384870140709
158,4.939423608868017
159,4.939423608868017
160,5.197384830846925
161,5.197384830846925
162,5.197384830846925
163,5.002092738791411
164,5.002092738791411
165,5.190493650732726
166,5.190493650732726
167,5.190493650732726
168,5.3329126089076
169,5.3329126089076
170,5.3329126089076
171,5.141623053692244
172,5.141623053692244
173,5.141623053692244
174,5.637936660479638
175,5.637936660479638
176,5.201375402621213
177,5.6851014613155195
178,5.580386032938446
179,5.580386032938446
180,5.675902308886515
181,4.702369366843003
182,4.702369366843003
183,4.702369366843003
184,4.702369366843003
185,4.702369366843003
186,5.1362560124535195
187,5.1362560124535195
188,5.1362560124535195
189,5.593091588631552
190,5.593091588631552
191,5.510014366166771
192,5.25826008892739
193,5.25826008892739
194,5.510014366166771
195,5.53619778180706
196,5.599090800095874
197,5.629722470313888
198,5.629722470313888
199,5.570540677488601
200,5.335506606925093
201,5.335506606925093
202,5.4507386829379385
203,5.437017211755607
204,5.437017211755607
205,5.328644271236284
206,4.963252721399683
207,4.93783749418818
208,5.229074722610027
209,5.229074722610027
210,5.446092708965081
211,5.446092708965081
212,5.446092708965081
213,5.446092708965081
214,5.337722968641044
215,5.601349814093325
216,5.601349814093325
217,5.337722968641044
218,5.566588347076407
219,5.560523676857442
220,5.560523676857442
221,5.560523676857442
222,5.560523676857442
223,5.560523676857442
224,5.754760528846894
225,5.754760528846894
226,4.702369366843003
227,4.702369366843003
228,5.136236750313257
229,5.243220847960384
230,5.243220847960384
231,5.243220847960384
232,5.243220847960384
233,5.344231326493464
234,5.344231326493464
235,5.344231326493464
236,5.249198770949888
237,5.323346329361762
238,5.303861633083569
239,5.3646901501870845
240,5.4810281823151685
241,5.078281764754669
242,5.078281764754669
243,5.078281764754669
244,5.5304104182118525
245,5.5304104182118525
246,5.5304104182118525
247,5.5304104182118525
248,5.5304104182118525
249,5.451713066681543
250,5.451713066681543
