iter,cost
0,5.31657753064503
1,5.31657753064503
2,5.31657753064503
3,5.812012526834929
4,5.812012526834929
5,5.812012526834929
6,5.962202426231931
7,5.962202426231931
8,5.942261261102407
9,5.942261261102407
10,5.942261261102407
11,5.6850067583459
12,5.942261261102407
13,5.846177833909736
14,7.608462587527782
15,7.608462587527782
16,6.459288386766886
17,6.459288386766886
18,6.459288386766886
19,5.7944475029608835
20,5.7944475029608835
21,5.7944475029608835
22,6.221349894756534
23,6.221349894756534
24,6.026388946979602
25,6.353212356955245
26,6.159068395107784
27,5.680972908166906
28,9.915543342651983
29,9.915543342651983
30,9.915543342651983
31,9.915543342651983
32,9.915543342651983
33,9.915543342651983
34,9.915543342651983
35,9.915543342651983
36,6.1850752586455595
37,6.1850752586455595
38,6.1850752586455595
39,6.1850752586455595
40,6.1850752586455595
41,6.1850752586455595
42,5.894467392486333
43,5.894467392486333
44,5.894467392486333
45,5.31657753064503
46,5.260273048384665
47,5.260273048384665
48,6.544429323571901
49,6.966038399791531
50,6.154754878234155
51,6.154754878234155
52,6.7190249057608735
53,6.718114642291869
54,6.718114642291869
55,6.718114642291869
56,6.695886737839555
57,6.695886737839555
58,6.695886737839555
59,7.664282941377447
60,7.852129313692535
61,7.852129313692535
62,7.852129313692535
63,7.852129313692535
64,7.852129313692535
65,7.852129313692535
66,7.852129313692535
67,7.852129313692535
68,7.701196138148207
69,5.84705697652326
70,7.42606516010437
71,7.42606516010437
72,7.42606516010437
73,7.00795968771514
74,7.00795968771514
75,7.00795968771514
76,9.624205068762167
77,9.532212151660495
78,9.532212151660495
79,7.484214997254412
80,7.484214997254412
81,7.484214997254412
82,7.484214997254412
83,8.337251174417062
84,8.337251174417062
85,8.337251174417062
86,9.200028800634179
87,7.641913138873832
88,7.641913138873832
89,6.933845323074317
90,6.933845323074317
91,5.260273048384665
92,5.260273048384665
93,5.260273048384665
94,5.260273048384665
95,5.962202426231931
96,5.993110762317878
97,5.786616380660511
98,5.786616380660511
99,5.690821912179829
100,5.690821912179829
101,5.690821912179829
102,5.726732071131416
103,5.714000837943188
104,5.714000837943188
105,5.4012961069419205
106,6.728726410402196
107,6.728726410402196
108,6.728726410402196
109,6.728726410402196
110,6.728726410402196
111,6.728875122684676
112,7.205494306142393
113,7.205494306142393
114,7.205494306142393
115,7.205494306142393
116,7.205494306142393
117,7.205494306142393
118,7.205494306142393
119,7.205494306142393
120,7.205494306142393
121,7.205494306142393
122,7.205494306142393
123,6.850351695823143
124,6.850351695823143
125,6.850351695823143
126,6.914441893731864
127,6.914441893731864
128,6.914441893731864
129,6.914441893731864
130,6.914441893731864
131,6.914441893731864
132,6.914441893731864
133,6.914441893731864
134,6.914441893731864
135,6.914441893731864
136,5.260273048384665
137,5.962202426231931
138,5.962202426231931
139,5.962202426231931
140,5.962202426231931
141,6.07175809237572
142,6.07175809237572
143,6.07175809237572
144,5.740113955690765
145,5.244678829654359
146,6.030766339682817
147,6.030766339682817
148,6.030766339682817
149,6.030766339682817
150,6.653983349982486
