iter,cost
0,5.394108626692841
1,5.394108626692841
2,5.394108626692841
3,5.583114882201049
4,5.583114882201049
5,6.205186522708676
6,6.205186522708676
7,6.205186522708676
8,6.205186522708676
9,6.205186522708676
10,6.151574631522298
11,6.151574631522298
12,6.151574631522298
13,6.151574631522298
14,6.151574631522298
15,6.151574631522298
16,6.151574631522298
17,6.079337793761855
18,5.941885766354335
19,6.161798567981491
20,6.161798567981491
21,6.206788373420412
22,6.206788373420412
23,5.724473723653755
24,5.691097027246949
25,6.097635834816411
26,6.097635834816411
27,6.097635834816411
28,6.097635834816411
29,5.762963301228629
30,6.097635834816411
31,6.0598981876080025
32,5.742624961343246
33,5.742624961343246
34,5.742624961343246
35,5.742624961343246
36,5.742624961343246
37,6.191792809344806
38,6.191792809344806
39,6.191792809344806
40,5.725225654020219
41,5.725225654020219
42,5.725225654020219
43,7.163331337026216
44,6.019526714373108
45,5.394108626692841
46,5.514276690617255
47,6.136348321533281
48,6.136348321533281
49,6.027201906109857
50,6.027201906109857
51,5.411624546154748
52,5.411624546154748
53,5.411624546154748
54,6.027201906109857
55,6.136348321533281
56,6.188193634976069
57,6.27059396584152
58,6.36252891253625
59,6.775415197644416
60,6.775415197644416
61,6.775415197644416
62,6.775415197644416
63,6.921828196864059
64,6.288683165909408
65,6.288683165909408
66,6.217792974627042
67,6.69443066176674
68,6.69443066176674
69,6.69443066176674
70,6.69443066176674
71,6.358541618244757
72,5.381903715244888
73,5.381903715244888
74,5.38197752826566
75,5.38197752826566
76,5.179985333211146
77,5.179985333211146
78,5.269591921871797
79,6.053178045047152
80,6.095097230903326
81,6.3027383653908435
82,5.988981289340185
83,5.988981289340185
84,5.719790914332559
85,5.496863111023249
86,5.496863111023249
87,5.468001898779433
88,5.468001898779433
89,5.568644183734374
90,5.568644183734374
91,5.892322906543089
92,5.593877629902179
93,5.593877629902179
94,5.593877629902179
95,5.593877629902179
96,5.591212552027361
97,5.474456620384284
98,5.474456620384284
99,5.474456620384284
100,5.474456620384284
101,5.474456620384284
102,5.474456620384284
103,5.474456620384284
104,5.474456620384284
105,5.474456620384284
106,5.474456620384284
107,5.591140139074945
108,5.593877639716146
109,5.591140139074945
110,5.591140139074945
111,5.577082531545397
112,5.577082531545397
113,5.531629331100257
114,5.531629331100257
115,5.531629331100257
116,6.281440476798245
117,5.622610453794195
118,5.622610453794195
119,5.622610453794195
120,5.622610453794195
121,5.179985333211146
122,5.179985333211146
123,5.179985333211146
124,5.166569016955175
125,5.2362253103295355
126,5.2362253103295355
127,6.253754986368538
128,6.253754986368538
129,6.253754986368538
130,6.253754986368538
131,7.065772936051216
132,7.065772936051216
133,7.065772936051216
134,6.739874865666127
135,6.739874865666127
136,6.739875487582368
137,6.739875487582368
138,6.739875487582368
139,6.739875487582368
140,6.739875487582368
141,6.739875487582368
142,6.739875487582368
143,6.7158990146445445
144,6.7158990146445445
145,6.749060877367603
146,9.022269848298597
147,9.022269848298597
148,10.32559354209203
149,10.32559354209203
150,10.32559354209203
