iter,cost
0,5.8303568042692975
1,5.8303568042692975
2,5.8303568042692975
3,7.680872755435071
4,7.684771502378165
5,7.684771502378165
6,7.684771502378165
7,5.834232922658682
8,5.834232922658682
9,5.830113549670441
10,5.708361182899082
11,5.708361182899082
12,5.708361182899082
13,5.708361182899082
14,5.708361182899082
15,5.6902974974497695
16,5.6902974974497695
17,5.584302196669427
18,5.584302196669427
19,7.4143006294971885
20,10.754873085490967
21,10.754873085490967
22,10.754873085490967
23,6.976370618381426
24,6.976370618381426
25,5.125832165324638
26,5.125832165324638
27,5.166595968722155
28,5.166595968722155
29,5.166595968722155
30,5.161804948310995
31,5.735790693442092
32,5.720357926235669
33,5.720357926235669
34,5.735790693442092
35,5.735790693442092
36,6.760663373399593
37,7.193380912940052
38,7.20067791790747
39,7.20067791790747
40,5.33895981450707
41,5.321449515767253
42,5.321449515767253
43,5.321449515767253
44,5.321449515767253
45,5.321449515767253
46,5.321449515767253
47,5.321449515767253
48,5.321449515767253
49,5.321449515767253
50,5.321449515767253
51,5.321449515767253
52,5.321449515767253
53,5.321449515767253
54,5.321449515767253
55,5.321449515767253
56,5.321449515767253
57,5.321449515767253
58,5.321449515767253
59,5.321449515767253
60,5.321449515767253
61,5.321449515767253
62,5.321449515767253
63,5.7671728169457275
64,5.786773675722554
65,5.786773675722554
66,5.786773675722554
67,5.560489227066766
68,5.560489227066766
69,5.560489227066766
70,5.125832165324638
71,5.125832165324638
72,5.125832165324638
73,5.125832165324638
74,5.250284060584738
75,5.250284060584738
76,5.250284060584738
77,5.250284060584738
78,5.250284060584738
79,7.0802824934125
80,7.0802824934125
81,7.0802824934125
82,7.057937156737281
83,7.057937156737281
84,7.057937156737281
85,7.057937156737281
86,7.057937156737281
87,7.057937156737281
88,7.057937156737281
89,7.057937156737281
90,7.057937156737281
91,7.057937156737281
92,5.22626456129596
93,5.22626456129596
94,5.127480929806325
95,5.127480929806325
96,5.127480929806325
97,5.127480929806325
98,5.1088574012865875
99,5.1088574012865875
100,5.1088574012865875
101,5.1988447145040375
102,5.209122721460959
103,5.209122721460959
104,5.209122721460959
105,5.209122721460959
106,5.532789147611145
107,5.532789147611145
108,5.532789147611145
109,5.532789147611145
110,5.532789147611145
111,5.532789147611145
112,5.532789147611145
113,5.550824025836582
114,5.550824025836582
115,5.550824025836582
116,5.550824025836582
117,6.195018600220599
118,6.162573864857042
119,6.162573864857042
120,6.162573864857042
121,6.162573864857042
122,6.162573864857042
123,6.134435756423857
124,6.134435756423857
125,8.36603236728973
126,8.36603236728973
127,8.956012654255504
128,5.5690943150550885
129,5.428499737092596
130,5.428499737092596
131,5.428499737092596
132,5.428499737092596
133,5.428499737092596
134,5.95699370245818
135,5.95699370245818
136,5.428500501141139
137,5.428500501141139
138,5.428500501141139
139,5.428500501141139
140,5.595246246789928
141,5.595246246789928
142,5.533386940347321
143,5.1088574012865875
144,5.1088574012865875
145,5.55841801758732
146,5.55841801758732
147,8.091181962167038
148,8.091181962167038
149,8.091181962167038
150,8.091181962167038
